id,in_usa,race,arm_id,context_batch_id,commitment,ethnicity,captcha,sex,option_preference,discriminated,option_attention,garbage,option_attention_truth,consent,age,batch_id,prolific_id,phase
7236,True,race_asian,10,4674,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,25.0,4674,5eadd264593baa0df31702d5,min
7242,True,race_white,6,4667,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,58.0,4667,5d072cb1ffd6f0000150a7a3,min
7244,True,race_white,10,4688,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,37.0,4688,667eb85414745333435b0690,min
7245,True,race_white,7,4686,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,29.0,4686,62a766b2136b85985f41acb7,min
7246,True,race_black,7,4671,yes,hisp_latin_spanish_no,purple,male,0,True,1,True,0,True,52.0,4671,661aace671245944746c7b6c,min
7247,True,race_other,10,4672,yes,hisp_latin_spanish_no,Purple ,female,1,True,1,True,1,True,30.0,4672,6629e9bbe0147a7cf2f25f33,min
7271,True,race_white,10,4711,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,24.0,4711,663e514fc3b21585828f2565,min
7276,True,race_white,10,4695,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,65.0,4695,64127301b12162b40e5541f6,min
7277,True,race_asian,6,4705,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,35.0,4705,6665acda32386533b0c15166,min
7278,True,race_white,10,4708,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,43.0,4708,663a40c739ff016c571ee5c8,min
7279,True,race_white,10,4715,yes,hisp_latin_spanish_no,purple,female,1,True,0,True,1,True,53.0,4715,6684850a1f9b89eb8a5b0672,min
7283,True,race_white,16,4666,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,37.0,4666,5a8dc255b093f80001a82a3c,min
7284,True,race_black,10,4684,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,27.0,4684,6538129b881209799ea3e6ae,min
7285,True,race_asian,6,4719,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,23.0,4719,665fa530b8211326822c5a90,min
7287,True,race_white,6,4720,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,21.0,4720,668048bf23b961683549d089,min
7291,True,"race_nhpi, race_white",10,4726,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,44.0,4726,665ce54b58ce933ed3049c9b,min
7292,True,race_asian,10,4729,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,32.0,4729,663cd016b337fae7fec7e7fd,min
7293,True,race_white,6,4717,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,25.0,4717,62fd82d87b72bb1a5cb21d7e,min
7302,True,race_asian,10,4739,yes,hisp_latin_spanish_no,Purple,male,1,True,1,False,1,True,36.0,4739,6679c58dc9355ab6c2736f19,min
7303,True,race_white,6,4735,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,31.0,4735,62c61d523167ae5eafc98e6c,min
7304,True,race_white,6,4746,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,34.0,4746,578673a9275be6000135880e,min
7305,True,race_white,2,4723,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,29.0,4723,6672d14eb5ae699eebd77c26,min
7306,True,race_white,10,4736,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,43.0,4736,661325737cd9300866604e4a,min
7312,True,race_other,7,4750,yes,hisp_latin_spanish_yes,Purple,female,0,True,0,False,0,True,27.0,4750,6639542dfec1c98310a83b89,min
7314,True,race_white,10,4745,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,19.0,4745,6681c4c2bb26f9f3fbcf7f0a,min
7318,True,race_white,2,4764,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,33.0,4764,65d976de0df6af58e616c429,min
7103,True,race_asian,6,4531,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,21.0,4531,65cdc9ec2a3ceca2b3cf3f30,min
7105,True,"race_asian, race_white",16,4515,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,28.0,4515,5be08e69610cba000151f1f7,min
7122,True,race_white,7,4540,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,32.0,4540,615a2707c56f79267ff6c755,min
7123,True,"race_black, race_white",3,4543,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,29.0,4543,664e6e6415b1ab53db8c6d71,min
7124,True,race_white,14,4547,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,41.0,4547,5dd3488e181abc35d131ef34,min
7140,True,race_white,12,4563,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,37.0,4563,6681b693f8d8240b6e3b04cc,min
7141,True,race_white,6,4570,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,29.0,4570,63d3fa55356059073379496e,min
7142,True,race_black,2,4572,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,30.0,4572,5be8eaff0e366e00017616ad,min
7143,True,race_white,12,4573,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,55.0,4573,559c1e28fdf99b2189ee807d,min
7144,True,race_white,6,4575,yes,hisp_latin_spanish_yes,purple,male,1,False,0,False,0,True,31.0,4575,668340555d67e9d1df712a45,min
7147,True,race_white,10,4564,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,34.0,4564,583b16903d6baa00011999aa,min
7156,True,race_asian,16,4589,yes,hisp_latin_spanish_no,Purple,female,0,True,1,True,0,True,29.0,4589,664bce94732fb67b3a48cdc9,min
7186,True,race_white,7,4616,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,34.0,4616,5f405adcda0ade19c87826bd,min
7187,True,race_white,15,4623,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,4623,56d0f57421cd29000a9737e4,min
7188,True,race_white,7,4621,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,69.0,4621,63092403fcc6e9f47ffa04dc,min
7190,True,race_white,10,4618,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,50.0,4618,662c385a259059116ac4d4a9,min
7191,True,race_white,5,4628,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,76.0,4628,63fcde3494055a563c72cb12,min
7200,True,race_white,2,4609,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,65.0,4609,5ea645096a1a5b65989587be,min
7209,True,race_white,7,4619,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,28.0,4619,6329e23d509947bfd4c50ab3,min
7210,True,race_asian,14,4622,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,28.0,4622,6117be8d81c34e0b13821371,min
7212,True,race_asian,14,4659,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,34.0,4659,5aadbb1ee1546900019af242,min
7218,True,race_asian,6,4557,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,33.0,4557,5654175604212700054a12b1,min
7219,True,race_asian,7,4643,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,21.0,4643,6667ccc61b0989bff9d014d6,min
7220,True,race_white,10,4536,yes,hisp_latin_spanish_no,purple,female,1,False,1,True,0,True,43.0,4536,5cd068a83b44a700164e9933,min
7221,True,,2,4653,yes,,purple,,1,True,0,True,1,True,,4653,62acca0e028fea59c33bf2fe,min
7248,True,race_white,10,4683,yes,hisp_latin_spanish_no,Purple,male,0,False,2,True,1,True,26.0,4683,667a2a09c4912ebdc9078387,min
7258,True,race_white,10,4692,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,55.0,4692,654942f619e6c5c133407786,min
7259,True,race_asian,6,4698,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,40.0,4698,5dae16d241fbb6001160ce72,min
7260,True,race_white,7,4636,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,54.0,4636,65177add8af27911a3ee59cb,min
7261,True,race_white,2,4660,yes,hisp_latin_spanish_yes,purple,male,0,False,1,False,1,True,36.0,4660,5c0c90e7632102000147c3cc,min
7262,True,race_white,10,4670,yes,hisp_latin_spanish_no,purple,male,1,True,0,True,1,True,74.0,4670,6526c3297277ece1f3273549,min
7263,True,"race_asian, race_white",3,4696,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,41.0,4696,5755a4c33c680b00095db408,min
7294,True,race_black,12,4501,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,42.0,4501,663504427a80464a7557c2a7,min
7295,True,race_asian,10,4730,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,42.0,4730,558b8473fdf99b21155f2c40,min
7317,True,race_white,10,4762,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,35.0,4762,5484739ffdf99b0379939c95,min
7336,True,race_white,5,4760,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,53.0,4760,660d3b9ad745388578c952d4,min
7337,True,race_asian,4,4777,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,24.0,4777,667f45b34d9c9f1b7c921b97,min
7338,True,race_white,10,4774,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,64.0,4774,5dd405ab80123f3eaae9af80,min
7339,True,race_white,7,4772,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,58.0,4772,6266db0dcf3e4f16fb9d7c56,min
7340,True,race_black,7,4740,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,45.0,4740,666cc57158e1c284d278add2,min
7341,True,race_white,3,4778,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,31.0,4778,6671c1e343653653bb33925a,min
7345,True,race_white,3,4787,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,34.0,4787,614fda467c71f6058a119be5,min
7346,True,race_white,14,4780,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,63.0,4780,63614aa1d254ddadb855d3c7,min
7347,True,race_black,10,4747,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,23.0,4747,611377497bdc630aedb0c1a7,min
7348,True,race_white,10,4793,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,32.0,4793,666b1fbc6c94f10f83555da6,min
7371,True,race_white,10,4809,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,53.0,4809,639618dc4a68e64c6956c39c,min
7380,True,race_black,6,4829,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,51.0,4829,6662dd2738a32bc1115418a0,min
7381,True,race_white,12,4826,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,29.0,4826,665787d9d7cb848be8603d19,min
7387,True,race_white,7,4840,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,38.0,4840,5e402dcd7b260d000a7b69fe,min
7401,True,race_asian,7,4847,yes,hisp_latin_spanish_no,purple,,0,True,0,False,0,True,24.0,4847,655fa9ff6682f3df8008abe6,min
7409,True,race_black,6,4813,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,36.0,4813,666c46b6444950c3ade659b3,min
7410,True,race_white,6,4851,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,4851,667cb749b743b050bcf6c230,min
7411,True,race_white,6,4860,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,38.0,4860,56f1d53bf2df32000b8f3748,min
7412,True,race_white,7,4858,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,46.0,4858,5bb58e338f3bd70001e5df57,min
7413,True,,3,4839,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,29.0,4839,5e0f443e8205266652153f5e,min
7414,True,race_white,6,4870,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,34.0,4870,5f80bc44efa2c013099af460,min
7111,True,race_white,4,4534,yes,hisp_latin_spanish_no,purple ,female,0,True,0,True,0,True,56.0,4534,660463cc875a9e656e03734f,min
7114,True,race_asian,6,4537,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,33.0,4537,61269d6e300d86aa8d37f87d,min
7115,True,race_white,7,4519,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,26.0,4519,5e6027f12036113753519c82,min
7116,True,race_white,6,4541,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,38.0,4541,66537d9cc2f2fb2715a9a26a,min
7117,True,race_asian,14,4539,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,19.0,4539,66812477569b74e0bc6da734,min
7118,True,race_white,7,4520,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,50.0,4520,646ba54cb721ef9332b21599,min
7119,True,race_white,16,4507,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,52.0,4507,5c5e2f374400770001373b15,min
7120,True,race_white,14,4527,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,48.0,4527,65e010683535448ec7b6d609,min
7132,True,race_white,6,4559,yes,hisp_latin_spanish_no,Purple,male,1,True,1,False,1,True,28.0,4559,667e28f86beb0c2ecb4109ee,min
7152,True,race_asian,10,4584,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,26.0,4584,61548e103213611528722709,min
7153,True,race_white,16,4578,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,37.0,4578,647b42301093fff640cc5b94,min
7154,True,race_black,7,4566,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,37.0,4566,66840ae9bbd0d2a9f736e992,min
7155,True,race_black,6,4571,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,32.0,4571,666ef084835b5b798c2c87f7,min
7163,True,race_asian,6,4586,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,40.0,4586,667f0d3e175dc50c5415fa35,min
7164,True,race_white,10,4582,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,40.0,4582,6629590de0554e4996934b9e,min
7165,True,race_white,6,4594,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,44.0,4594,6629489e03ea767c0e38ce76,min
7166,True,race_black,15,4587,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,66.0,4587,6639047d6cee07457d9c13dc,min
7167,True,race_nhpi,6,4588,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,20.0,4588,60a7c3e1e70934af63664a46,min
7168,True,race_white,16,4601,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,26.0,4601,664184a2b35e6aa7e4eb89fd,min
7169,True,race_black,10,4606,yes,hisp_latin_spanish_yes,purple,female,1,True,2,True,1,True,41.0,4606,655f914dd623b0eda52483c8,min
7170,True,race_white,2,4605,yes,hisp_latin_spanish_yes,purple,male,1,False,0,False,0,True,34.0,4605,59a3af455fd74b0001abf9bf,min
7171,True,"race_asian, race_white",8,4583,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,36.0,4583,5f7be8d90459e01df67d8d19,min
7172,True,race_white,10,4599,yes,hisp_latin_spanish_no,purple,female,0,False,2,True,1,True,20.0,4599,66805a6f7cc6fd56b600dcdc,min
7174,True,race_white,14,4612,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,26.0,4612,66317c94a51556e3c78bd14e,min
7175,True,race_white,10,4565,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,34.0,4565,5e65c5b41e30883349a25a61,min
7176,True,race_white,3,4611,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,81.0,4611,5d069f2f041328001a7815be,min
7177,True,race_white,8,4607,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,35.0,4607,6636a57a5adc1941b31f38ff,min
7178,True,"race_aian, race_asian",16,4613,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,37.0,4613,664e28d953e97704d0668a56,min
7179,True,race_white,14,4580,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,33.0,4580,5c90572e1bc01a0016149f0c,min
7183,True,race_white,6,4603,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,53.0,4603,6679e9e155f1b9a85492399f,min
7184,True,race_white,14,4620,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,47.0,4620,6506fd43685505dfa579d9a7,min
7192,True,race_white,7,4624,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,58.0,4624,62a1e94001b65f26e2263be1,min
7193,True,race_white,7,4614,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,52.0,4614,63d15407ce785edec3ee00c6,min
7194,True,race_black,6,4604,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,57.0,4604,664ce5c89fde4d6beffbd6da,min
7195,True,race_asian,6,4641,yes,hisp_latin_spanish_no,purple,male,0,True,1,True,0,True,27.0,4641,663e1ade578fe066abd48729,min
7196,True,race_white,10,4626,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,49.0,4626,562e4469733ea00005163785,min
7197,True,race_white,3,4629,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,49.0,4629,667f80d9bff58f68e4a7ea42,min
7198,True,race_asian,7,4638,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,36.0,4638,6108649840bf2b927ef3905c,min
7201,True,race_asian,2,4631,yes,hisp_latin_spanish_no,purple,,0,False,1,False,1,True,23.0,4631,65220979d69c80f0f6af18b4,min
7202,True,race_asian,14,4630,yes,hisp_latin_spanish_no,Purple,female,1,True,1,False,1,True,22.0,4630,667048bf7b9655bad69b6baf,min
7203,True,race_white,16,4633,yes,hisp_latin_spanish_yes,Purple,female,1,True,1,False,1,True,24.0,4633,6660898c7b3c70a0acf22233,min
7204,True,race_white,16,4644,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,20.0,4644,61119128222e1ef88fc71cd3,min
7205,True,race_other,3,4627,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,20.0,4627,667ed52ce58ceb22e05eeb85,min
7206,True,race_white,9,4637,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,18.0,4637,6624a7ad3624d4266eb0000f,min
7207,True,race_asian,16,4648,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,33.0,4648,61645d805d7b358ed3e052a6,min
7208,True,race_white,8,4650,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,26.0,4650,5f13958f0576a62394421a92,min
7211,True,race_white,16,4496,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,60.0,4496,6675d228f7e236cb30338232,min
7232,True,race_white,9,4673,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,28.0,4673,6306d39340264f76753706fd,min
7233,True,race_white,2,4676,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,23.0,4676,6644ee477ad90c49eff2425b,min
7237,True,race_white,14,4658,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,59.0,4658,667c3c4d32f4b404c46e325d,min
7238,True,race_white,13,4646,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,55.0,4646,6598524eff590951e558a42f,min
7239,True,race_nhpi,14,4679,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,46.0,4679,656615b432984a1b0ea3273f,min
7240,True,race_white,14,4665,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,28.0,4665,61089ac8867ae303ec5acda5,min
7241,True,race_black,2,4661,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,39.0,4661,65c1101ad396af7b64044034,min
7243,True,race_white,16,4657,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,43.0,4657,60fccda5792c49c693dfcd19,min
7249,True,race_black,2,4685,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,35.0,4685,65cb5f9b7256b69bffa5bd02,min
7255,True,race_black,10,4681,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,44.0,4681,663465f595731f85bf928cf3,min
7264,True,race_black,2,4702,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,32.0,4702,63d7b2bf8c384775818d4be0,min
7265,True,race_white,6,4687,yes,hisp_latin_spanish_yes,purple ,female,1,False,0,True,0,True,35.0,4687,6664e1963ad8e4efaadd9a71,min
7266,True,race_black,10,4654,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,25.0,4654,666a329546289969883df980,min
7267,True,race_white,7,4712,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,37.0,4712,55fc2b4377f33b000ecb21ed,min
7268,True,race_white,7,4709,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,25.0,4709,5d3cc9010e510a00013df6f6,min
7269,True,race_white,7,4697,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,29.0,4697,6155b9c45f96867d9d9631fd,min
7270,True,race_white,16,4694,yes,hisp_latin_spanish_no,purple,,0,False,1,False,1,True,20.0,4694,6650ee988709a4266409c5f9,min
7272,True,race_white,10,4714,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,39.0,4714,5d391bc980ccd20018ac4006,min
7273,True,race_white,16,4701,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,34.0,4701,664618b2e0681bc0c887dcfa,min
7274,True,race_asian,10,4716,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,30.0,4716,5efc1d4ee23e2a011ded073e,min
7275,True,race_white,10,4704,yes,hisp_latin_spanish_yes,purple,female,0,False,1,False,1,True,62.0,4704,5aeb9cdeaa05510001ff624e,min
7280,True,race_black,10,4600,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,38.0,4600,6644b6b44b6e997b3b2f3e6a,min
7281,True,race_white,6,4710,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,39.0,4710,65ac0e221c79ea32da32b5ed,min
7282,True,race_white,7,4713,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,69.0,4713,638476f72ab8021be345e3ac,min
7286,True,race_white,8,4725,yes,hisp_latin_spanish_no,Purple,female,0,True,0,False,0,True,40.0,4725,65e5d7fb89cb5b19683748fa,min
7288,True,race_asian,10,4724,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,31.0,4724,66834121446f0105aa25f52f,min
7289,True,race_white,6,4682,yes,hisp_latin_spanish_no,Purple,female,0,False,1,False,1,True,33.0,4682,5aeab6e39e185a0001b9e272,min
7290,True,race_black,9,4707,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,31.0,4707,5a0ef93279f96a0001c73f25,min
7319,True,,7,4752,yes,,purple,,0,True,0,False,0,True,,4752,6610d63631a5eb4328f61c03,min
