id,batch_id,batch_type,PreScreen_Q1,Commitment_Q1,Commitment_Q2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Manipulation_Q1,Manipulation_Q2,Manipulation_Q2_TEXT,QD2,QD2_1_TEXT,QD3_1,QD3_2,QD3_3,QD3_4,QD3_5,QD3_6,QD3_7,QD4,QD5,rnum,pi1,pi2,pi3,pi4,pi5,pi6,pi7,rnum_age,age1,age2,first_name1,first_name2,pol_exp1,pol_exp2,career1,career2
4584,100,Validation,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,,,Age,31,,,,,White,,,No,Male,0.16054233702843598,0,0,0,0,0.5,1,1,0.8273994423978495,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4585,17,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 1,,,Age,31,,Asian,,Native Hawaiian or Other Pacific Islander,White,,,No,Male,0.6036018257969064,0.03,0.066,0.096,0.342,0.486,0.919,0.959,0.951295065216556,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4586,100,Validation,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,,,Age,24,,Asian,,,,,,No,Female,0.24592248030144775,0,0,0,0,0.5,1,1,0.589214476661108,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4587,100,Validation,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 1,,,Age,34,,,,,White,,,No,Male,0.5872310874022616,0,0,0,0,0.5,1,1,0.7584111480411168,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4588,100,Validation,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 2,,,Age,21,,,,,White,,,Yes,Male,0.6330615076313404,0,0,0,0,0.5,1,1,0.16745097100908193,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4589,100,Validation,Yes,"Yes, I will",purple,,,Candidate 2,,,,,,Candidate 1,,,Age,42,,,,,White,,,No,Female,0.133838300624359,0,0,0,0,0.5,1,1,0.992235751820783,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4590,100,Validation,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 1,,,Age,34,,,,,White,,,Yes,Female,0.5499385049450068,0,0,0,0,0.5,1,1,0.815432868854942,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4591,2,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,,,Age,46,,,,,White,,,No,Female,0.12825603343738615,0.355,0.471,0.612,0.642,0.708,0.821,0.949,0.7418942646453842,62,49,Laurie Schmitt,Allison O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
4592,10,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 1,,,Age,59,,,,,White,,,No,Female,0.5858935964260934,0.052,0.166,0.24,0.497,0.625,0.922,0.966,0.9712841901861328,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4593,100,Validation,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 2,,,Age,44,,,,,White,,,No,Male,0.13152419126860895,0,0,0,0,0.5,1,1,0.26255267142843286,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4594,100,Validation,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 2,,,Age,37,,Asian,,,,,,No,Male,0.710307226448857,0,0,0,0,0.5,1,1,0.38178098327056065,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4595,8,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,,,Age,38,,,,,White,,,No,Male,0.47053017408366554,0.017,0.073,0.193,0.444,0.498,0.869,0.968,0.1990767589768108,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4596,13,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 1,,,Age,61,,,,,White,,,No,Male,0.8681342943730146,0.046,0.108,0.144,0.455,0.677,0.952,0.978,0.671251552801405,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4597,100,Validation,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 1,,,Age,26,,,,,White,,,No,Female,0.15753216928744973,0,0,0,0,0.5,1,1,0.8341183345378652,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4598,9,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,Candidate 2,,,Candidate 1,,,Age,26,,,,,White,,,No,Male,0.00422028824785265,0.027,0.093,0.243,0.484,0.547,0.783,0.968,0.9315467465043876,62,49,Laurie Schmitt,Allison O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
4599,3,Iterative Batch Phase: Max,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 1,,,Age,39,,Asian,,,White,,,No,Female,0.4745625745213038,0.028,0.073,0.078,0.094,0.813,0.925,0.94,0.36426740055071827,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4600,1,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,,,Age,28,,Asian,,,,,,No,Male,0.4302652623574867,0.111,0.146,0.346,0.738,0.748,0.781,0.982,0.957906421264146,62,49,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
4601,0,Warmup,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,,,Age,27,,,Black or African American,,White,,,No,Female,5.4618320440551e-4,0.125,0.25,0.375,0.5,0.625,0.75,0.875,0.2448028524510569,49,62,Laurie Schmitt,Allison O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
4602,3,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,,,Age,22,,Asian,,,White,,,No,Female,0.5399578592134542,0.042,0.143,0.369,0.416,0.607,0.833,0.914,0.18991976724702855,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4603,100,Validation,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 1,,,Age,70,,,,,White,,,No,Female,0.9685676610024104,0,0,0,0,0.5,1,1,0.7756211182045799,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4604,4,Iterative Batch Phase: Max,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 2,,,Age,58,,,,,White,,,No,Female,0.34407469079458963,0.035,0.102,0.108,0.12,0.856,0.901,0.916,0.24804395512865016,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4605,7,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 2,,,Age,51,,Asian,,,,,,No,Female,0.3256555768488104,0.022,0.112,0.218,0.572,0.637,0.878,0.963,0.2987803607943422,49,62,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
4606,3,Iterative Batch Phase: Max,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 2,,,Age,32,,Asian,,,,,,No,Male,0.4645621097796974,0.028,0.073,0.078,0.094,0.813,0.925,0.94,0.12224929573066748,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4607,3,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 1,,,Age,20,,Asian,,,,,,No,Female,0.29376334913395424,0.042,0.143,0.369,0.416,0.607,0.833,0.914,0.7013730941576355,62,49,Tanisha Rivers,Keisha Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4608,8,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 2,,,Age,47,,,Black or African American,,,,,No,Female,0.814102894816106,0.017,0.073,0.193,0.444,0.498,0.869,0.968,0.18886707960368765,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4609,13,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 1,,,Age,57,,,,,White,,,No,Male,0.9541285540801772,0.046,0.108,0.144,0.455,0.677,0.952,0.978,0.67458912932188,62,49,Brendan Schmitt,Jay O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
4610,7,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,,,Age,47,,,,,White,,,No,Male,0.12033141989268628,0.022,0.112,0.218,0.572,0.637,0.878,0.963,0.26255467819575096,49,62,Tanisha Rivers,Keisha Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4611,0,Warmup,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 1,,,Age,24,,,Black or African American,,,,,No,Male,0.6624111951474126,0.125,0.25,0.375,0.5,0.625,0.75,0.875,0.9209007371498508,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4612,13,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 1,,,Age,23,,,,,White,Other,,No,Male,0.03008485167056435,0.046,0.108,0.144,0.455,0.677,0.952,0.978,0.5980776188890631,62,49,Laurie Schmitt,Allison O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
4613,100,Validation,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 1,,,Age,67,,,Black or African American,,,,,No,Female,0.8508815518233184,0,0,0,0,0.5,1,1,0.8985665652199105,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4614,14,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 1,,,Age,34,,,,,White,,,No,Female,0.1943076632903674,0.046,0.098,0.158,0.614,0.753,0.946,0.973,0.9645762429490164,62,49,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
4615,9,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,,,Age,33,,,Black or African American,,,,,Yes,Female,0.9582922391030686,0.027,0.093,0.243,0.484,0.547,0.783,0.968,0.8337087954473004,62,49,Brendan Schmitt,Jay O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
4616,100,Validation,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,,,Age,31,,,,,,Other,,No,Female,0.4782758570458451,0,0,0,0,0.5,1,1,0.21000718679512087,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4617,6,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 2,,,Age,64,,,,,White,,,No,Male,0.6494903496116144,0.045,0.123,0.288,0.392,0.474,0.891,0.965,0.4536769235165969,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4618,16,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 2,,,Age,25,,,,,White,,,Yes,Female,0.03542762972308035,0.026,0.065,0.107,0.41,0.494,0.91,0.949,0.18493162681929107,49,62,Laurie Schmitt,Allison O'Connell,No experience,No experience,Restaurant owner,Small business owner
4619,1,Iterative Batch Phase: Max,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 1,,,Age,37,,,,,White,,,No,Female,0.20770016410567335,0.071,0.241,0.264,0.277,0.579,0.741,0.768,0.6721819382328964,62,49,Laurie Schmitt,Allison O'Connell,No experience,No experience,Restaurant owner,Small business owner
4620,100,Validation,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 2,,,Age,70,,,,,White,,,No,Male,0.5406532610162751,0,0,0,0,0.5,1,1,0.02531850245439412,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4621,100,Validation,Yes,"Yes, I will",Purple,,Candidate 2,,,,,,,Candidate 1,,,Age,40,,,,,White,,,No,Female,0.42900841925968614,0,0,0,0,0.5,1,1,0.8154032981990379,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4622,100,Validation,Yes,"Yes, I will",Purple,,Candidate 2,,,,,,,Candidate 1,,,Age,42,,,Black or African American,,,,,No,Female,0.3694569408822472,0,0,0,0,0.5,1,1,0.7085295446935411,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4623,0,Warmup,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 2,,,Age,31,,,,,White,,,No,Male,0.3318455422604097,0.125,0.25,0.375,0.5,0.625,0.75,0.875,0.20322925276198175,49,62,Tanisha Rivers,Keisha Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4624,100,Validation,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,,,Age,24,,,,,White,,,Yes,Female,0.7038307561780863,0,0,0,0,0.5,1,1,0.32944219380836987,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4625,100,Validation,Yes,"Yes, I will",purple,,,Candidate 2,,,,,,Candidate 1,,,Age,75,,,,,White,,,No,Male,0.45797199999400695,0,0,0,0,0.5,1,1,0.915826426566538,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4626,18,Iterative Batch Phase: Min,Yes,"Yes, I will",Purple,Candidate 1,,,,,,,,Candidate 2,,,Age,29,,Asian,,,,,,No,Female,0.4451512304239793,0.038,0.058,0.088,0.329,0.43,0.94,0.973,0.1878273929906607,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4627,100,Validation,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,,,Age,37,,,,,White,,,No,Male,0.32492830216068036,0,0,0,0,0.5,1,1,0.35687703624295003,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4628,1,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,Candidate 2,,,Candidate 1,,,Age,35,,,,,White,,,No,Female,0.07805173473387299,0.111,0.146,0.346,0.738,0.748,0.781,0.982,0.6270752946443565,62,49,Laurie Schmitt,Allison O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
4629,1,Iterative Batch Phase: Max,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,,,Age,38,,,,,White,,,No,Female,0.5829360051040854,0.071,0.241,0.264,0.277,0.579,0.741,0.768,0.2854695900542358,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4630,15,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 2,,,Age,50,,,,,White,,,Yes,Female,0.7661322566601756,0.042,0.09,0.157,0.552,0.683,0.896,0.924,0.01097175665455212,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4631,16,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,,,Age,30,,Asian,,,,,,No,Male,0.9140708497525358,0.026,0.065,0.107,0.41,0.494,0.91,0.949,0.7338420687554967,62,49,Brendan Schmitt,Jay O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
4632,100,Validation,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 2,,,Age,23,,,,,White,,,No,Female,0.6476733821089551,0,0,0,0,0.5,1,1,0.16547248842322093,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4633,0,Warmup,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 1,,,Age,72,,,,,White,,,No,Male,0.3364133954365769,0.125,0.25,0.375,0.5,0.625,0.75,0.875,0.6941913533243796,62,49,Tanisha Rivers,Keisha Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4634,16,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 2,,,Age,32,,Asian,,,,,,No,Male,0.4594297407799004,0.026,0.065,0.107,0.41,0.494,0.91,0.949,0.22371574240357517,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4635,100,Validation,Yes,"Yes, I will",Purple,Candidate 2,,,,,,,,Candidate 1,,,Age,30,,,,,White,,,No,Female,0.1842391770762017,0,0,0,0,0.5,1,1,0.9211315433311116,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4636,10,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 1,,,Age,59,,,,,White,,,No,Female,0.32089712338542964,0.052,0.166,0.24,0.497,0.625,0.922,0.966,0.5355355079601368,62,49,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
4637,10,Iterative Batch Phase: Min,Yes,"Yes, I will",Purple,,,,,,,,Candidate 2,Candidate 1,,,Age,36,,,Black or African American,,,,,No,Male,0.18007955890616392,0.052,0.166,0.24,0.497,0.625,0.922,0.966,0.9307279155894016,62,49,Tanisha Rivers,Keisha Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4638,100,Validation,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 2,,,Age,34,,,,,White,,,No,Male,0.6732263310517246,0,0,0,0,0.5,1,1,0.12780484513561355,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4639,100,Validation,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 1,,,Age,45,,,,,White,,,No,Female,0.1817495476412004,0,0,0,0,0.5,1,1,0.8819200612795353,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4640,11,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 1,,,Age,19,,,,,White,,,No,Male,0.3148514976061069,0.023,0.084,0.135,0.522,0.636,0.947,0.981,0.8202236864762902,62,49,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
4641,100,Validation,Yes,"Yes, I will",purple,,,Candidate 2,,,,,,Candidate 2,,,Age,45,,Asian,,,White,,,No,Male,0.21673063543083393,0,0,0,0,0.5,1,1,0.4755052662164684,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4642,11,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 1,,,Age,32,,,,,White,,,No,Male,0.5755466049480128,0.023,0.084,0.135,0.522,0.636,0.947,0.981,0.71939716970534,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4643,100,Validation,Yes,"Yes, I will",Purple,,,,,Candidate 1,,,,Candidate 2,,,Age,21,,,,,White,,,No,Female,0.2580151646998746,0,0,0,0,0.5,1,1,0.4348192541941114,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
4644,17,Iterative Batch Phase: Min,Yes,"Yes, I will",Purple,,,,,,,Candidate 2,,Candidate 1,,,Age,27,,Asian,,,,,,No,Female,0.6452606701397479,0.03,0.066,0.096,0.342,0.486,0.919,0.959,0.8311767805905959,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4645,20,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 2,,,Age,59,,,,,White,,,No,Female,0.7821409021928303,0.055,0.069,0.098,0.309,0.421,0.967,0.987,0.4789097752605821,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4646,2,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 2,,,Age,48,,,,,White,,,No,Male,0.09100943549792502,0.355,0.471,0.612,0.642,0.708,0.821,0.949,0.2376610444015034,49,62,Laurie Schmitt,Allison O'Connell,Member of Congress,State legislator,Restaurant owner,Small business owner
4647,10,Iterative Batch Phase: Min,Yes,"Yes, I will",Purple,,,,Candidate 2,,,,,Candidate 1,,,Age,48,,,,,White,,,Yes,Female,0.2906772287773614,0.052,0.166,0.24,0.497,0.625,0.922,0.966,0.5818987497086401,62,49,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
4648,9,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 2,,,Age,35,,,,,White,,,No,Female,0.5682339914069124,0.027,0.093,0.243,0.484,0.547,0.783,0.968,0.2970507362152102,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4649,5,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 2,,,Age,24,,,Black or African American,,,,,No,Male,0.8113114404984078,0.045,0.165,0.303,0.386,0.501,0.876,0.953,0.2785511280592883,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
4650,17,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 1,,,Age,29,,,,,White,,,No,Female,0.31354574843159544,0.03,0.066,0.096,0.342,0.486,0.919,0.959,0.8877125684841798,62,49,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
4651,14,Iterative Batch Phase: Min,Yes,"Yes, I will",purple,,,,,,Candidate 2,,,Candidate 2,,,Age,26,,,Black or African American,,,,,No,Male,0.40632206676675053,0.046,0.098,0.158,0.614,0.753,0.946,0.973,0.32509744477576985,49,62,Tanisha Rivers,Keisha Mosely,No experience,No experience,Restaurant owner,Small business owner
